num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/sample,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/policy_loss,learners/default_policy/weights_seq_no,learners/default_policy/total_loss,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch 
1,368521.0,False,92,b30df_00000,2026-02-27_17-06-15,1772229975,3.4702680110931396,342.62535572052,28356,David_Laptop,127.0.0.1,342.62535572052,92,3.8390749698040163,1.9783895366398194e-05,3.838570861734604,0.3547382484685572,3.478879418521777,0.004301596766587929,437.1497716344305,-81.03568126261234,368521.0,91.0,0.00010440702246890414,437.1497716344305,84,317.25,18.0,0.3239525353867531,-181.46105756357312,-251.44512543082237,0.0005408499855548143,0.00015971531024244206,2407.0,4006.0,0.38461990798125045,425,1091.6289561032036,4,0,4,23.15,92.9,0.0005662944386265938,-181.46105756357312,368521.0,-181.46105756357312,0.00014624833781802098,368521.0,4006.0,4006.0,0.044352613,92.0,4.2766924,-1.0,0.007652754,8.485204,0.01,1.0262043,1672.0509,136965,128.0,3728640,40448,7.629394644936838e-07,1.0,0.0001,11038.872383401826,0,117908764,4052.516474911171,4006.527170922147,1276640,136965,3728640,40448,348181.2008257571,11038.860734580574,0.3004554636116451,6.25381755265432e-05,3.8272551885860405e-05,0.000261115021761033,5.282888091880625e-05,6.914597955778724e-05,1.7841064460357493e-06,2.597631918441903e-06,4.277144551545066e-05,1.7679616337787611e-06,1.2235105051754643e-05,2.9029284003628702e-05,0.04419550883555772,0.15264106432729596,0.08929521298971047,0.007243280863627893,5.587362487790733e-05,0.005639550101973209,0.0007640819226475907,1.0722031180571354e-05
1,372528.0,False,93,b30df_00000,2026-02-27_17-06-19,1772229979,3.482905864715576,346.1082615852356,28356,David_Laptop,127.0.0.1,346.1082615852356,93,3.8354005061039778,1.9730055180914823e-05,3.834896592116769,0.35459258298264995,3.475355656336933,0.004296792798848766,522.0469552195644,-81.03568126261234,372528.0,92.0,0.0001033189592289443,522.0469552195644,84,317.12,9.0,0.3237899207825454,-181.52464169085025,-251.44512543082237,0.0005408499855548143,0.00015789860097742924,2416.0,4007.0,0.38027091696858406,425,1094.1592483070995,4,0,4,21.580000000000002,92.92,0.000560636418872157,-181.52464169085025,372528.0,-181.52464169085025,0.00014618707887333325,372528.0,4007.0,4007.0,-0.085896306,93.0,3.9211495,-0.7201576,0.0059275627,8.035882,0.01,1.0895275,1022.672,136965,128.0,3768960,40320,7.629394644936838e-07,1.0,0.0001,11061.826225879058,0,119178844,4052.3113101620593,4006.5318992129255,1270080,136965,3768960,40320,348881.4046293069,11061.81447093801,0.29928921197666053,6.214136979658025e-05,3.7570308793538585e-05,0.00025581600729524196,5.358745456762021e-05,6.897943424244137e-05,1.8268276102867457e-06,2.459431393324701e-06,4.2090939308673884e-05,1.7684850601563762e-06,1.2669225893841788e-05,2.888705044352342e-05,0.04398592274822561,0.1517912136854708,0.08927340085975807,0.007220226053794424,5.5645889985372345e-05,0.005586281600316779,0.000759149103086405,1.0704811554070044e-05
1,376529.0,False,94,b30df_00000,2026-02-27_17-06-22,1772229982,3.567864179611206,349.6761257648468,28356,David_Laptop,127.0.0.1,349.6761257648468,94,3.8326314500418137,1.9687754645198927e-05,3.8321277391949065,0.35434924915235055,3.4728364047748936,0.004291177872395217,474.0926845747574,-81.03568126261234,376529.0,93.0,0.00010427387101250742,474.0926845747574,84,301.33,15.0,0.32367098807592615,-177.98170908614992,-254.78059519827366,0.0005408499855548143,0.00016038651167903838,2431.0,4001.0,0.35692265096819026,425,1096.680144686182,4,0,4,22.566666666666666,93.0,0.0005664812935700074,-177.98170908614992,376529.0,-177.98170908614992,0.00014701186725920055,376529.0,4001.0,4001.0,-0.10127799,94.0,4.048339,-0.57083344,0.0062862528,8.320269,0.01,1.0517749,1128.2816,136965,128.0,3809280,40320,7.629394644936838e-07,1.0,0.0001,11069.890192995867,0,120448924,4052.1081970604387,4006.476580220796,1270080,136965,3809280,40320,349113.6774503559,11069.87685469555,0.29818830585584855,6.282018928796883e-05,3.852424080426051e-05,0.00026059848365797095,5.262500577486015e-05,6.943519685191293e-05,1.8008278812348348e-06,2.480901884277909e-06,4.299259999886755e-05,1.7719503643618759e-06,1.2429651130103802e-05,2.8946184010320345e-05,0.043785464521760895,0.15101223754772272,0.08922941085053739,0.007202975792592961,5.5425431315681954e-05,0.005533457785335145,0.0007549486134290704,1.0681764078146787e-05
1,380531.0,False,95,b30df_00000,2026-02-27_17-06-26,1772229986,3.665583610534668,353.34170937538147,28356,David_Laptop,127.0.0.1,353.34170937538147,95,3.8308122705400782,1.9652878332294863e-05,3.8303093088039137,0.35406293266145195,3.471313927727221,0.004282465094473156,417.3139590527886,-22.77787457406521,380531.0,94.0,0.00010246109065436136,417.3139590527886,92,266.6,18.0,0.32347853394472215,-152.61705846503378,-254.78059519827366,0.0005408499855548143,0.0001563485909429668,2449.0,4002.0,0.31551725302124395,423,1097.7129514141363,4,0,4,21.919999999999998,92.88000000000001,0.0005545285549420491,-152.61705846503378,380531.0,-152.61705846503378,0.00014445217930983298,380531.0,4002.0,4002.0,-0.055187102,95.0,4.256799,-0.33411193,0.009727316,8.644446,0.01,1.0236632,856.09406,136965,128.0,3849728,40448,7.629394644936838e-07,1.0,0.0001,11066.132021119429,0,121724300,4051.9471150898344,4006.431814418588,1275376,136965,3849728,40448,348991.895277337,11066.121307289804,0.29829770979786047,6.14917184882321e-05,3.744066116498006e-05,0.0002546513051846184,5.1806835298060177e-05,6.786734628772939e-05,1.8635596012495862e-06,2.335994371813908e-06,4.185247371088749e-05,1.862953789738908e-06,1.2137701149674891e-05,2.870589649193661e-05,0.043679424878098075,0.1513147911726543,0.08921646274159699,0.007188069035400586,5.5243177506810235e-05,0.005481454208398453,0.0007512221273011574,1.0667945981359984e-05
1,384535.0,False,96,b30df_00000,2026-02-27_17-06-30,1772229990,3.576997756958008,356.9187071323395,28356,David_Laptop,127.0.0.1,356.9187071323395,96,3.8281300878348503,1.9601349488920237e-05,3.8276272547148174,0.3539221623357661,3.4687811314478387,0.004274375443755071,499.53633761193885,-22.77787457406521,384535.0,95.0,0.00010514058536001362,499.53633761193885,107,248.35,12.0,0.32336446610526215,-140.90034074917435,-242.3583921790123,0.0005408499855548143,0.00016371142894071656,2461.0,4004.0,0.2926797600579448,423,1096.9587689469236,4,0,4,18.34,92.9,0.0005731876637574108,-140.90034074917435,384535.0,-140.90034074917435,0.00014761828009297612,384535.0,4004.0,4004.0,-0.07646793,96.0,3.8408077,-0.49198866,0.0042870464,7.856441,0.01,1.0944691,674.8303,136965,128.0,3890048,40320,3.814697322468419e-07,1.0,0.0001,11073.464751367279,0,122994380,4051.747643938936,4006.407496274402,1270080,136965,3890048,40320,349202.44190458517,11073.453606575598,0.29717570470016785,6.384786661297451e-05,3.922881690140133e-05,0.00026441373385141395,5.2817536630504755e-05,6.982632185681887e-05,1.8476615632691762e-06,2.4493687688593933e-06,4.290998004447002e-05,1.7412499346344576e-06,1.2365152450843873e-05,2.9141370970364824e-05,0.04347967562869304,0.1505239492591339,0.0891599061136511,0.007173866344185413,5.5123745536358107e-05,0.0054292696677141344,0.000746779906121576,1.0649264863315363e-05
1,388539.0,False,97,b30df_00000,2026-02-27_17-06-33,1772229993,3.7611424922943115,360.6798496246338,28356,David_Laptop,127.0.0.1,360.6798496246338,97,3.8273269739568807,1.9571337258036934e-05,3.8268219601678704,0.353741517713317,3.468163176133493,0.0042681416902542076,472.4304237919306,-86.096091106534,388539.0,96.0,0.0001076530448775419,472.4304237919306,107,296.99,12.0,0.32328317719441735,-177.6117200255394,-242.17064939439297,0.0005408499855548143,0.00016881632668249043,2473.0,4004.0,0.35213075901381674,423,1097.864943166313,4,0,4,22.880000000000003,92.93999999999998,0.0005830590530991113,-177.6117200255394,388539.0,-177.6117200255394,0.00015138564684019483,388539.0,4004.0,4004.0,-0.09156375,97.0,3.6729176,-0.28635085,0.0039137537,7.549776,0.01,1.0406619,977.75806,136965,128.0,3930368,40320,1.9073486612342094e-07,1.0,0.0001,11053.16710798203,0,124264460,4051.5501674995467,4006.383421311658,1270080,136965,3930368,40320,348543.6443588701,11053.156605067235,0.29627606765237746,6.502362821670136e-05,3.870057071307919e-05,0.0002693485463525699,5.382577037278006e-05,7.119129866561248e-05,1.8599677842853e-06,2.6071211928390177e-06,4.458618055577584e-05,1.8185970914554136e-06,1.3027908248095265e-05,2.9767248271497824e-05,0.04331307987153195,0.1497208367659282,0.08931060605073263,0.007152721679492368,5.49125060133094e-05,0.005377875970992498,0.0007423401068339818,1.0632772899986614e-05
1,392542.0,False,98,b30df_00000,2026-02-27_17-06-40,1772230000,6.388275384902954,367.06812500953674,28356,David_Laptop,127.0.0.1,367.06812500953674,98,3.8528644412176245,1.951262376448894e-05,3.852360080566784,0.3536210775347287,3.4938189923735314,0.0042715192736574965,520.3529100592739,-83.25011463463306,392542.0,97.0,0.00010493537535189427,520.3529100592739,92,321.93,13.0,0.3231737174228825,-186.8356476712227,-257.7931748330593,0.0005408499855548143,0.0001611554447631095,2486.0,4003.0,0.38637823397060855,423,1095.883505729185,4,0,4,23.17777777777778,92.55555555555556,0.0005645683329139043,-186.8356476712227,392542.0,-186.8356476712227,0.00014757004011371877,392542.0,4003.0,4003.0,0.033643473,98.0,4.040669,-0.41979575,0.006075721,8.036809,0.01,1.1378617,965.4689,136965,128.0,3970688,40320,1.9073486612342094e-07,1.0,0.0001,10815.044002174409,0,125534540,4051.3546658245514,4006.3495870985416,1270080,136965,3970688,40320,341024.13669911015,10815.02798847677,0.2969067779748934,6.281515384927531e-05,3.806497902898407e-05,0.0002598064340062936,5.2560654718218413e-05,6.885761392027656e-05,1.8017547015447213e-06,2.4364356795246543e-06,4.340222114399419e-05,1.7256302859445674e-06,1.3123297191365668e-05,2.8914359492392544e-05,0.04329071007247384,0.15050200239872139,0.08925268999116914,0.007139131462644276,5.4624379448099424e-05,0.005327976211715362,0.000738046706315942,1.0605444608378506e-05
1,396547.0,False,99,b30df_00000,2026-02-27_17-06-47,1772230007,7.020380735397339,374.0885057449341,28356,David_Laptop,127.0.0.1,374.0885057449341,99,3.8842987558039606,1.9458497436334395e-05,3.8837936777611635,0.35681900476013795,3.522021957448244,0.004302752080547319,477.8015010055599,-94.10639867186546,396547.0,98.0,0.00017895988052151913,477.8015010055599,137,318.72,15.0,0.3262026487489802,-182.12567910835148,-260.46637757122517,0.0005408499855548143,0.0003084105534666406,2501.0,4005.0,0.476375073986128,423,1070.792358455904,4,0,4,25.639999999999997,92.64,0.0010861666511082974,-182.12567910835148,396547.0,-182.12567910835148,0.00029622979437293154,396547.0,4005.0,4005.0,-0.0063159615,99.0,4.0396805,-0.3126247,0.0035993515,8.113128,0.01,1.0567412,768.81995,136965,128.0,4011136,40448,9.536743306171047e-08,1.0,0.0001,10562.211928376166,0,126809916,4051.201119166306,4006.336091227556,1275376,136965,4011136,40448,333050.9322558775,10562.165045943997,0.29722721919633244,0.00011106400544987347,6.481824894312207e-05,0.0005044483960286803,0.00011607984362909427,0.0001224943543382818,3.030042974108168e-06,4.457711853707304e-06,9.528119095328934e-05,3.1042091433195386e-06,2.1686654249697562e-05,5.7155121806986234e-05,0.04335791497306759,0.15030154937463153,0.08971327508943551,0.00718096214867262,5.468913448530779e-05,0.005279561450553969,0.0007377762398407824,1.0658390208845948e-05
1,400555.0,False,100,b30df_00000,2026-02-27_17-06-54,1772230014,6.861917018890381,380.95042276382446,28356,David_Laptop,127.0.0.1,380.95042276382446,100,3.913927740245309,1.944991154996038e-05,3.913421830984718,0.3599032917143079,3.5485547038735286,0.004311783559168508,394.64640920860097,-80.64151118695736,400555.0,99.0,0.00023134974893659503,394.64640920860097,83,235.47,20.0,0.32922279101167595,-145.19887228280305,-246.346709176898,0.0005408499855548143,0.0003275866929326539,2521.0,4008.0,0.5022958079981618,423,1045.7042000006122,4,0,4,24.820000000000004,92.92999999999998,0.0011807669567045545,-145.19887228280305,400555.0,-145.19887228280305,0.0003049248078682107,400555.0,4008.0,4008.0,0.07759541,100.0,4.3844256,-0.31541502,0.007164933,8.635334,0.01,1.0836382,795.63965,136965,128.0,4051584,40448,9.536743306171047e-08,1.0,0.0001,10327.097888461682,0,128087504,4051.1191079746427,4006.3527303152805,1277588,136965,4051584,40448,325652.73252893257,10327.044712221466,0.29729334500617777,0.0001438277166584975,7.472402185101702e-05,0.0005339392188011476,0.00011672246040100031,0.00014732402361053852,3.286826609362779e-06,4.712465881238884e-06,8.752978995882449e-05,3.2212174149460134e-06,2.5703410425086638e-05,6.168225307989165e-05,0.043315256823262496,0.14989851788178782,0.09023005333983228,0.007222683526701099,5.487224171411556e-05,0.005232369836810534,0.0007383654764069228,1.0745805455662767e-05
1,404559.0,False,101,b30df_00000,2026-02-27_17-07-01,1772230021,7.086392879486084,388.03681564331055,28356,David_Laptop,127.0.0.1,388.03681564331055,101,3.945627587842331,1.9532411051215786e-05,3.9451164986743787,0.3637538027971385,3.57638032883446,0.004326589724588821,453.3741377876662,-80.64151118695736,404559.0,100.0,0.00023616626140117702,453.3741377876662,83,252.84,12.0,0.33288479160123063,-149.30862561509014,-240.29202976822853,0.0005408499855548143,0.0003507210428018953,2533.0,4004.0,0.6233479290222749,420,1021.7987134788001,4,0,4,23.57,92.88,0.001303310879965701,-149.30862561509014,404559.0,-149.30862561509014,0.00030002551774184017,404559.0,4004.0,4004.0,0.2538071,101.0,4.475712,-0.24755216,0.007964782,8.4647255,0.01,1.0457882,608.71,136965,128.0,4091904,40320,9.536743306171047e-08,1.0,0.0001,10090.26668566771,0,129357584,4050.9279168948965,4006.3292030121274,1270080,136965,4091904,40320,318175.31218888896,10090.22495853779,0.2994755895572665,0.00012479519438005602,8.276355358301829e-05,0.0006119279562034414,0.00012434655176247512,0.00016067314699155514,1.0262301813847688e-05,4.628167874764472e-06,8.461775664489208e-05,5.680280613918742e-06,2.5722715376620414e-05,5.889375600716348e-05,0.04333579025441216,0.15149068070364613,0.0908422918056152,0.007231296692316833,5.500351981821702e-05,0.00518458513924417,0.0007358378213659303,1.0771347249680539e-05
1,408563.0,False,102,b30df_00000,2026-02-27_17-07-08,1772230028,6.972351789474487,395.00916743278503,28356,David_Laptop,127.0.0.1,395.00916743278503,102,3.9757660159651182,1.9609089011845825e-05,3.975252633688347,0.3676449637699988,3.6026208975463443,0.004330287826390808,478.7939686087608,-84.67743892967701,408563.0,101.0,0.0002130815060247857,478.7939686087608,89,277.27,12.0,0.3363703639352299,-155.7382640622556,-245.08632285892963,0.0005408499855548143,0.0003364243766831533,2545.0,4004.0,0.7355151200573892,419,998.7853668131215,4,0,4,22.41,92.66999999999999,0.001176552513583981,-155.7382640622556,408563.0,-155.7382640622556,0.00029050700975868525,408563.0,4004.0,4004.0,-0.040573023,102.0,4.164314,-0.35843992,0.0075634127,8.432741,0.01,1.1483353,513.9581,136965,128.0,4132224,40320,9.536743306171047e-08,1.0,0.0001,9873.585660287155,0,130627664,4050.7386377259477,4006.305910982006,1270080,136965,4132224,40320,311333.17343742173,9873.549574265195,0.3002647426626158,0.0001321739705244164,6.937222250867523e-05,0.0005643184317177569,0.00010805725142437917,0.00013289322599391583,3.738691874677563e-06,4.525071222219399e-06,7.893739283278073e-05,5.036207489001048e-06,3.526910630882208e-05,5.438367197670724e-05,0.04336671835280153,0.1512327418961164,0.09187574288687157,0.007263535725223375,5.491848466831461e-05,0.005137477286676295,0.000734728443004958,1.076363453863307e-05
1,412566.0,False,103,b30df_00000,2026-02-27_17-07-15,1772230035,6.941773414611816,401.95094084739685,28356,David_Laptop,127.0.0.1,401.95094084739685,103,4.0051588058046095,1.9678997818876167e-05,4.004643123352207,0.37117729413135375,3.6284749135722496,0.004333567950094419,456.75078232354457,-86.11228889226913,412566.0,102.0,0.00023889116077651737,456.75078232354457,98,318.4,13.0,0.33976877204572686,-172.73720007255673,-258.61298340559006,0.0005408499855548143,0.0003708510278360116,2558.0,4003.0,0.8331112869852223,419,977.5369249506145,4,0,4,23.95,92.26,0.0012505377361463053,-172.73720007255673,412566.0,-172.73720007255673,0.0003415655889460952,412566.0,4003.0,4003.0,0.17211077,103.0,4.969935,-0.47894466,0.005768097,9.617969,0.01,1.1159884,662.0974,136965,128.0,4172544,40320,9.536743306171047e-08,1.0,0.0001,9669.636862955178,0,131897744,4050.5512513486883,4006.272851872186,1270080,136965,4172544,40320,304893.0775297878,9669.597363994655,0.30067114523588984,0.0001727151117417317,7.752682359169665e-05,0.000574255620489509,0.00010313048520005747,0.00014295988467941478,3.402050190776834e-06,5.049319059264554e-06,8.388658982999504e-05,3.5378766543062412e-06,3.8841246592341486e-05,7.663915500636292e-05,0.043406559170578674,0.15097390947699235,0.09252666645796734,0.0072874423673447266,5.4902300387696776e-05,0.00509085851277116,0.0007330501586678023,1.0829997189862149e-05
1,416572.0,False,104,b30df_00000,2026-02-27_17-07-22,1772230042,7.055533170700073,409.0064740180969,28356,David_Laptop,127.0.0.1,409.0064740180969,104,4.0353352167445795,1.96612080395285e-05,4.034815855119269,0.37344818318933665,3.6563524204370905,0.004353284271071385,444.2159863458151,-83.24101237952709,416572.0,103.0,0.00019750367246022094,444.2159863458151,87,305.31,14.0,0.34190980707518553,-167.77077848434448,-258.61298340559006,0.0005408499855548143,0.00031854064985959064,2572.0,4006.0,0.7506553389783949,421,957.9253763996583,4,0,4,21.509999999999998,91.82,0.0010848445517815783,-167.77077848434448,416572.0,-167.77077848434448,0.00027702327340265945,416572.0,4006.0,4006.0,0.11084326,104.0,4.4005527,-0.26603043,0.005256004,8.601338,0.01,1.0960175,515.1433,136965,128.0,4212992,40448,9.536743306171047e-08,1.0,0.0001,9472.092973284696,0,133173120,4050.4057388352016,4006.270123353464,1275376,136965,4212992,40448,298664.45102167275,9472.022989697378,0.3008398707845767,0.00011627811390498913,7.436208263984705e-05,0.0005162751875962001,9.65295964273276e-05,0.0001310101612448942,3.1669292797398436e-06,4.60271003235829e-06,8.300334846652291e-05,3.115124803849841e-06,2.3514088052766432e-05,5.3231332132715244e-05,0.043522670578404574,0.15064396738200847,0.09296209779344992,0.007283358944775098,5.514327641435026e-05,0.005045304927673698,0.0007292486571771473,1.103269609361131e-05
1,420574.0,False,105,b30df_00000,2026-02-27_17-07-29,1772230049,7.1059887409210205,416.11246275901794,28356,David_Laptop,127.0.0.1,416.11246275901794,105,4.0659505075779485,1.9728595641053026e-05,4.065427599567533,0.37696679935868127,3.6834220572312986,0.004373027428215922,467.3069495919542,-83.24101237952709,420574.0,104.0,0.0002226787906619833,467.3069495919542,87,299.0,14.0,0.34526352650460207,-168.33635973393916,-259.62326261401176,0.0005408499855548143,0.00035304322369521934,2586.0,4002.0,0.713594334977679,425,937.7413628543434,4,0,4,21.77,91.74000000000001,0.0011616189456660096,-168.33635973393916,420574.0,-168.33635973393916,0.0002945406871762575,420574.0,4002.0,4002.0,0.036141075,105.0,4.594031,-0.25981605,0.008418929,9.137389,0.01,1.0804862,750.3381,136965,128.0,4253312,40320,9.536743306171047e-08,1.0,0.0001,9279.752097443818,0,134443200,4050.2216814468497,4006.227422119929,1270080,136965,4253312,40320,292590.95795868046,9279.715003479503,0.302675589076033,0.00014521261228904854,7.873243492752873e-05,0.0005311772314358504,0.00010102408643719995,0.00013806582558127672,3.840618562602527e-06,4.686909243673263e-06,8.905572563534487e-05,3.28297801486334e-06,2.2834384861732115e-05,5.4929380772669826e-05,0.04358356587149686,0.15185542570961708,0.09354565881484117,0.00730662135596148,5.548184344218654e-05,0.005001937876473906,0.0007287571700046503,1.1101369331516294e-05
1,424581.0,False,106,b30df_00000,2026-02-27_17-07-36,1772230056,7.029064178466797,423.14152693748474,28356,David_Laptop,127.0.0.1,423.14152693748474,106,4.095527325500704,1.9821311892845574e-05,4.0950008875723825,0.3802194373645113,3.7097358966599527,0.0043778001542229645,470.7494918118647,-84.29648411273956,424581.0,105.0,0.00021111161001858346,470.7494918118647,96,298.39,17.0,0.3481932737394251,-164.87170229241252,-268.9778369218111,0.0005408499855548143,0.00032927614821714286,2603.0,4007.0,0.7458021479728631,426,918.992303054787,4,0,4,22.89,91.69,0.0011878296700317365,-164.87170229241252,424581.0,-164.87170229241252,0.00029043971093442556,424581.0,4007.0,4007.0,-0.02760378,106.0,4.579457,-0.20268607,0.005973653,9.236767,0.01,1.1323035,580.88696,136965,128.0,4293760,40448,9.536743306171047e-08,1.0,0.0001,9101.702514762022,0,135719840,4050.119464632381,4006.23514789873,1276640,136965,4293760,40448,286986.7216537662,9101.686350470818,0.3027672111837439,0.00013342369965819417,6.999352800321205e-05,0.0005415665217224786,0.00011830514754789347,0.00013138681442226985,3.245447377297011e-06,5.668310770063038e-06,8.963768254320424e-05,6.098330993941631e-06,2.219814028229431e-05,5.35547190745938e-05,0.043505926211487814,0.15148652045324754,0.09409586322717178,0.00734223814225491,5.552302721769629e-05,0.004955652495873701,0.0007286655972191437,1.117435703926791e-05
1,428584.0,False,107,b30df_00000,2026-02-27_17-07-43,1772230063,6.82529616355896,429.9668231010437,28356,David_Laptop,127.0.0.1,429.9668231010437,107,4.122800478243938,1.986009708609239e-05,4.122271048697227,0.3819518379904925,3.735250754692176,0.004398355152435432,475.9475845923656,-84.57734134793282,428584.0,106.0,0.00017324193107354506,475.9475845923656,90,265.51,13.0,0.349939426002448,-147.55111088976264,-259.62326261401176,0.0005408499855548143,0.00025565822627948926,2616.0,4003.0,0.645594357943628,426,901.9730491183041,4,0,4,24.080000000000002,91.26000000000002,0.0009125238990407062,-147.55111088976264,428584.0,-147.55111088976264,0.00023750261122864198,428584.0,4003.0,4003.0,0.11937153,107.0,4.451467,-0.13353229,0.00461765,8.686577,0.01,1.1192831,368.57758,136965,128.0,4334080,40320,4.7683716530855236e-08,1.0,0.0001,8940.309301926793,0,136989920,4049.9382699860575,4006.2027964197428,1270080,136965,4334080,40320,281888.3339341232,8940.2760755628,0.3031804460734018,9.898785803274925e-05,5.725625686523494e-05,0.0004233456320065049,8.981418893057457e-05,0.00010829460278370253,2.7275418646446344e-06,4.769958389968479e-06,7.288442792880258e-05,3.053553912396396e-06,1.9129142525330445e-05,4.670890191973719e-05,0.04357921095050966,0.15118300324776626,0.09476948459332249,0.007358925762452267,5.568879661480296e-05,0.004910059970830832,0.0007280309406758206,1.1250614900399984e-05
1,432593.0,False,108,b30df_00000,2026-02-27_17-07-50,1772230070,7.036378860473633,437.00320196151733,28356,David_Laptop,127.0.0.1,437.00320196151733,108,4.151769289463051,1.991949575146432e-05,4.151237041211731,0.3850430406113372,3.761107923145078,0.004413225602019635,389.74624302141723,-82.67426493763924,432593.0,107.0,0.0001948611628169394,389.74624302141723,90,250.06,19.0,0.3527254102428934,-139.98837573185563,-239.37978337705135,0.0005408499855548143,0.00032792451138445,2635.0,4009.0,0.5534037819947116,425,885.4942960005823,4,0,4,21.64,91.22,0.0010641293393939234,-139.98837573185563,432593.0,-139.98837573185563,0.00028262514713943844,432593.0,4009.0,4009.0,0.07006759,108.0,4.776104,-0.3977667,0.0033422145,9.432613,0.01,1.0270884,643.59827,136965,128.0,4374528,40448,2.3841858265427618e-08,1.0,0.0001,8779.599076073553,0,138267824,4049.878887286197,4006.2307684555453,1277904,136965,4374528,40448,276838.81664542836,8779.558845668764,0.30503519161260517,0.0001196480959783666,6.468693336229061e-05,0.0004998435891893173,9.619776270886834e-05,0.0001289124376748269,3.2772840696588947e-06,4.660943186846514e-06,7.859772905590077e-05,3.475439076237407e-06,2.3825542667526807e-05,5.711651096586329e-05,0.043605246841848085,0.15239702421557524,0.09540758474665345,0.00738333250363127,5.589190745075058e-05,0.004865594372655257,0.0007249246304556677,1.1347106850365444e-05
