num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/env_step_timer,env_runners/episode_len_max,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,112155.0,False,28,7fe6f_00000,2026-03-22_19-21-45,1774221705,4.4300549030303955,153.0222942829132,8008,David_Laptop,127.0.0.1,153.0222942829132,28,5.076663623240838,2.3579159666761972e-05,5.076161398128808,0.469431731674585,4.59983101441485,0.006021080319906643,66,0.0005547251785174012,322.75059607861175,0.42732851079985235,0.00011857970906440543,250,-121.51261053979397,-68.16244241595268,4005.0,-81.41329940903933,27.0,112155.0,1125.0,133.36,0.00018041400624158033,31.0,322.75059607861175,0.17547691494692116,753.1638504960381,4,0,4,23.083333333333332,74.56666666666666,0.00016031705918287723,0.0006299305664118106,4005.0,-81.41329940903933,112155.0,-81.41329940903933,4005.0,112155.0,4066.302391124542,36134586,1138816,1284484,0,4005.1318361477815,40576,136965,252627.62756165554,7963.392486684332,1138816,28.0,128.0,0.0001,0.022887647,1.0,1058.0502,-0.06261888,1.3183424,0.01,0.008703609,40576,4.523374,0.0031250000465661287,9.198298,136965,7963.3915108313395,0.3939167688870898,2.3156829777446645e-06,3.192304836016823e-05,4.858946766361718e-05,1.3565730626872408e-05,1.9393260228934723e-06,1.8725578047344958e-06,3.9955165722651564e-05,5.740624046163045e-05,6.762176353074503e-05,7.457070868467977e-05,0.00030260583346941117,0.10324918290183842,0.010505087616019138,0.21099923247878385,0.0008040947926263353,1.3901729797025591e-05,0.0007615787752047117,0.06648358001756269,8.561221556936902e-05
1,116162.0,False,29,7fe6f_00000,2026-03-22_19-21-50,1774221710,4.573364496231079,157.5956587791443,8008,David_Laptop,127.0.0.1,157.5956587791443,29,5.071493818006977,2.3547369623450997e-05,5.070987481148694,0.4685301523596328,4.595571723272536,0.006010567515618719,65,0.0005547251785174012,368.18733302529296,0.42662138419421647,0.00012044995974252064,259,-121.51261053979397,-68.19101750850677,4007.0,-83.32550989925862,28.0,116162.0,1150.0,131.59,0.00018861233965265358,25.0,368.18733302529296,0.1791032830160111,760.4224683848503,4,0,4,26.728571428571428,74.9857142857143,0.00016229174108476783,0.0006574411892936773,4007.0,-83.32550989925862,116162.0,-83.32550989925862,4007.0,116162.0,4066.109367213296,37417485,1179392,1282899,0,4005.1505177863037,40576,136965,253967.51511745737,8007.104349625943,1179392,29.0,128.0,0.0001,-0.037817955,1.0,1101.6105,0.18538022,1.3213581,0.01,0.006633817,40576,4.620184,0.0031250000465661287,8.895993,136965,8007.103759410219,0.39318324119757875,2.50591528310947e-06,3.168556551452543e-05,5.0055701333082214e-05,1.4624703656874319e-05,1.8187217213651122e-06,1.9169735824412967e-06,4.0507191215761903e-05,5.9853930140007765e-05,6.87382895869602e-05,7.825061577788558e-05,0.0003200788018931655,0.10315043007095745,0.010463616739700697,0.21080346715350237,0.0007993368452512361,1.384771431044049e-05,0.0007582339862137223,0.06610184321586661,8.517309309645941e-05
1,120168.0,False,30,7fe6f_00000,2026-03-22_19-21-55,1774221715,4.609666109085083,162.20532488822937,8008,David_Laptop,127.0.0.1,162.20532488822937,30,5.066700737826545,2.3445894619252163e-05,5.066193592338699,0.467470145835256,4.588833501040732,0.009015971836839463,65,0.0005547251785174012,426.34921943025313,0.4257357481016142,0.00011621685196940186,329,-121.09619241580367,-68.19101750850677,4006.0,-86.25431488199159,29.0,120168.0,1168.0,162.02,0.00017151799802187921,18.0,426.34921943025313,0.2197687479434535,766.1501248389558,4,0,4,23.371428571428574,75.11428571428571,0.0001549732803778085,0.0006163224122672018,4006.0,-86.25431488199159,120168.0,-86.25431488199159,4006.0,120168.0,4065.848273541163,38694125,1219840,1276640,0,4005.1590126084407,40448,136965,256023.77012004983,8074.224354048078,1219840,30.0,128.0,0.0001,-0.04613459,1.0,577.6388,-0.019902233,1.3289598,0.01,0.0065562623,40448,3.6617045,0.0031250000465661287,7.389752,136965,8074.222356175102,0.3912554887859364,2.265906160369351e-06,3.08154886166958e-05,4.6174162504263805e-05,1.3068074089661612e-05,1.7850695097270477e-06,1.952099891980568e-06,4.005156489473448e-05,5.51718165126299e-05,6.604568161467683e-05,7.447543219893295e-05,0.00029334589804496525,0.10301223477019608,0.010420991573003984,0.20942803548058164,0.0007945874782170758,1.3800236696101763e-05,0.0007545146466625425,0.06574616778392621,8.477536329416836e-05
1,124175.0,False,31,7fe6f_00000,2026-03-22_19-21-59,1774221719,4.08447527885437,166.28980016708374,8008,David_Laptop,127.0.0.1,166.28980016708374,31,5.056754968447666,2.3380433467449366e-05,5.05624663541477,0.4664179853761073,4.579982871031746,0.008973456118040186,75,0.0005547251785174012,410.51500053442686,0.42487883862019094,0.00011281081566079563,421,-162.01094353199005,-70.0905723720789,4007.0,-90.6096306911111,30.0,124175.0,1189.0,196.56,0.0001729935626635854,21.0,410.51500053442686,0.25479028598871084,770.49913212458,4,0,4,29.200000000000003,75.25,0.0001568734664838945,0.0006156950230981568,4007.0,-90.6096306911111,124175.0,-90.6096306911111,4007.0,124175.0,4065.6297908057513,39972029,1260288,1277904,0,4005.177422482356,40448,136965,257488.22458082426,8122.0531212158585,1260288,31.0,128.0,0.0001,-0.037944436,1.0,700.87445,-0.045718685,1.3176999,0.01,0.0057837716,40448,3.7847521,0.0031250000465661287,7.687259,136965,8122.052624615961,0.38938326690088276,2.2611369354768225e-06,3.1771341309920096e-05,4.6858293377155825e-05,1.3153668668810905e-05,1.8247404690782358e-06,1.8357518559733578e-06,3.971490060462281e-05,5.6271232471925286e-05,6.52533913080856e-05,7.279984006735738e-05,0.00029461844300700756,0.10284840342393321,0.01037514366162109,0.20813504012349981,0.0007906876039751615,1.3759231575286948e-05,0.0007509835004925097,0.06539105910449264,8.433861162663023e-05
1,128183.0,False,32,7fe6f_00000,2026-03-22_19-22-03,1774221723,4.549567461013794,170.83936762809753,8008,David_Laptop,127.0.0.1,170.83936762809753,32,5.051619527762419,2.3345629483905835e-05,5.0511104310584045,0.465655276519717,4.5756593163237715,0.008924656560058468,86,0.0005547251785174012,374.565809737481,0.4241642414824618,0.00011670894586770299,412,-147.72005390375853,-69.97516214847565,4008.0,-94.51774980835617,31.0,128183.0,1209.0,207.19,0.00018366070696745744,20.0,374.565809737481,0.27146718895062805,780.4401418293106,4,0,4,33.9,75.66666666666667,0.0001609031611395833,0.0006427061257905019,4008.0,-94.51774980835617,128183.0,-94.51774980835617,4008.0,128183.0,4065.4134928976937,41249933,1300736,1277904,0,4005.2056482575326,40448,136965,258567.9712195491,8157.624719852204,1300736,32.0,128.0,0.0001,-0.018934488,1.0,708.8372,-0.052048378,1.3005846,0.01,0.007607502,40448,4.1669335,0.0031250000465661287,8.463926,136965,8157.624151601382,0.3890583452348228,2.336977294716058e-06,3.181983062923799e-05,4.733498374106633e-05,1.407778212854243e-05,1.9310626494279464e-06,1.8807878252365238e-06,4.1122828160511946e-05,5.98323398731182e-05,7.276242269570822e-05,7.693539871942372e-05,0.0003011891556082523,0.10281012938825682,0.010336414224185195,0.20827443872514617,0.0007863337282141809,1.3730641253667075e-05,0.0007479026677800389,0.0650176315152908,8.392022525406396e-05
1,132189.0,False,33,7fe6f_00000,2026-03-22_19-22-08,1774221728,4.1494011878967285,174.98876881599426,8008,David_Laptop,127.0.0.1,174.98876881599426,33,5.042501799487232,2.3267173205160032e-05,5.041991991745658,0.4647172317568681,4.567522848159037,0.00887863799299769,93,0.0005547251785174012,407.59038408750723,0.42327171631781885,0.00011489886959821586,423,-202.11441618576646,-69.97516214847565,4006.0,-106.32223676808178,32.0,132189.0,1228.0,229.47,0.00017832409909035343,19.0,407.59038408750723,0.30176292105577884,785.3941901608041,4,0,4,24.933333333333334,75.98333333333333,0.00015702310617920988,0.000622128631579507,4006.0,-106.32223676808178,132189.0,-106.32223676808178,4006.0,132189.0,4065.159357968717,42526573,1341184,1276640,0,4005.2135917749574,40448,136965,260950.98327255904,8234.857960568648,1341184,33.0,128.0,0.0001,-0.044208765,1.0,1169.0277,0.06041218,1.3056989,0.01,0.013149895,40448,4.252823,0.0031250000465661287,8.410854,136965,8234.857583615209,0.38713249878241845,2.2578038285583338e-06,3.085363717311515e-05,4.606178269039495e-05,1.5753639914133143e-05,1.7564077789007824e-06,1.966867241633854e-06,3.9691272597263945e-05,5.634463209042486e-05,7.073684999876738e-05,7.417898768627716e-05,0.0002935475817829173,0.10267320509671479,0.010293076080334555,0.20692376733945828,0.0007852653902856267,1.3682332026360658e-05,0.000744547639908119,0.06463351819928209,8.347002247110158e-05
1,136197.0,False,34,7fe6f_00000,2026-03-22_19-22-12,1774221732,4.2576282024383545,179.24639701843262,8008,David_Laptop,127.0.0.1,179.24639701843262,34,5.034538601490349,2.3192500347891948e-05,5.034028045830571,0.46366862243985923,4.560644497678168,0.008843406609915819,75,0.0005547251785174012,333.05205377123275,0.4223908946541495,0.00011510576246008673,419,-200.44265699386597,-68.1766653843224,4008.0,-100.49730583816766,33.0,136197.0,1255.0,198.53,0.00017359141894150205,27.0,333.05205377123275,0.2565583639405668,794.331970308207,4,0,4,26.983333333333334,76.35000000000001,0.0001551940085138839,0.0006082288421511068,4008.0,-100.49730583816766,136197.0,-100.49730583816766,4008.0,136197.0,4065.0077643890295,43810423,1381760,1283850,0,4005.2414558572077,40576,136965,262922.37141110265,8297.787604456998,1381760,34.0,128.0,0.0001,-0.053227305,1.0,1449.4056,0.11497149,1.2977337,0.01,0.010759911,40576,4.6495137,0.0031250000465661287,9.094972,136965,8297.787213046575,0.3852254057941853,2.2654338301455614e-06,3.1240981664599014e-05,4.57449504593716e-05,1.3672964666623706e-05,1.8001757741409964e-06,1.8799251534193415e-06,3.885467831374091e-05,5.633465334743229e-05,6.624456686997338e-05,7.285749079274988e-05,0.00028714622602973844,0.10254034804767734,0.010251725318113811,0.20559811766566832,0.0007803797345277547,1.363650823486273e-05,0.0007415361623471048,0.06424198101796769,8.3043320696491e-05
1,140205.0,False,35,7fe6f_00000,2026-03-22_19-22-16,1774221736,4.1120476722717285,183.35844469070435,8008,David_Laptop,127.0.0.1,183.35844469070435,35,5.025216389473555,2.3119575390964255e-05,5.024705587371532,0.46259036421425676,4.552456559699023,0.008789825544941818,74,0.0005547251785174012,380.78064308477326,0.4215118949583442,0.00011112622310513524,417,-168.08573903515935,-69.10163138434291,4008.0,-87.90361700939015,34.0,140205.0,1275.0,177.58,0.00017371286562776724,20.0,380.78064308477326,0.2286346150096506,801.5064873192508,4,0,4,23.150000000000002,76.56666666666668,0.0001527887007711609,0.0006160532814151291,4008.0,-87.90361700939015,140205.0,-87.90361700939015,4008.0,140205.0,4064.7976867451393,45088327,1422208,1277904,0,4005.2690412986353,40448,136965,265222.89000689524,8371.803951521235,1422208,35.0,128.0,0.0001,0.010289788,1.0,738.328,-0.08877251,1.310711,0.01,0.0049005435,40448,4.2954173,0.0015625000232830644,8.794563,136965,8371.802941420172,0.3844820717348743,2.2754735324787394e-06,3.0487191734214397e-05,4.439989860918077e-05,1.314644385822869e-05,1.7928486562824168e-06,1.8560304797564604e-06,3.9568666218458064e-05,5.5377758874088035e-05,6.595982863275025e-05,7.357301559650967e-05,0.0002947991604790996,0.10240242356699408,0.010208022063408345,0.20545400548686119,0.0007757879383571654,1.3591147337892654e-05,0.0007380228001674032,0.06383988721002819,8.263488837453585e-05
1,144211.0,False,36,7fe6f_00000,2026-03-22_19-22-20,1774221740,4.442636489868164,187.8010811805725,8008,David_Laptop,127.0.0.1,187.8010811805725,36,5.019253432576311,2.3039379622689892e-05,5.018742016495976,0.4616760375740733,4.547432930102642,0.008763477290174874,70,0.0005547251785174012,401.70071587299697,0.4207478147567866,0.00011536796148941042,421,-190.34928201697767,-68.78483311831951,4006.0,-96.5964790526405,35.0,144211.0,1297.0,192.16,0.0001827138190464303,22.0,401.70071587299697,0.25180803003255275,809.7391661004153,4,0,4,33.18333333333333,76.73333333333333,0.00015618963237025882,0.0006371656153476603,4006.0,-96.5964790526405,144211.0,-96.5964790526405,4006.0,144211.0,4064.589709877688,46366231,1462656,1277904,0,4005.2763508856488,40448,136965,266305.5863775814,8407.230015357765,1462656,36.0,128.0,0.0001,-0.0026185513,1.0,1081.6597,-0.06757423,1.2979869,0.01,0.006158317,40448,4.5211396,0.0015625000232830644,9.203368,136965,8407.22956540912,0.38264869301570925,2.337600089864645e-06,3.145954802950652e-05,4.6807525384038576e-05,1.351496750659294e-05,1.7578823079706964e-06,1.8544274387578317e-06,4.209675876157393e-05,5.7453817148638014e-05,7.043535510614022e-05,7.593866809872886e-05,0.00030352890295852974,0.1023195513311926,0.010165334839837958,0.20413966942911285,0.000771816057534082,1.3547231908434245e-05,0.0007346775737863795,0.06346076933432504,8.22985408935858e-05
1,148218.0,False,37,7fe6f_00000,2026-03-22_19-22-25,1774221745,4.714307069778442,192.51538825035095,8008,David_Laptop,127.0.0.1,192.51538825035095,37,5.016040106252414,2.2975985933930166e-05,5.015528516334527,0.4610335362004668,4.544898840805716,0.008729092519947884,72,0.0005547251785174012,413.1862866093751,0.4202635286088162,0.00014178997118354517,414,-190.34928201697767,-70.97834748029709,4007.0,-91.47381206436083,36.0,148218.0,1318.0,176.77,0.00020718244444552247,21.0,413.1862866093751,0.2401234730053693,813.8733729889251,4,0,4,39.285714285714285,77.44285714285715,0.00017042869902999332,0.000702271581981741,4007.0,-91.47381206436083,148218.0,-91.47381206436083,4007.0,148218.0,4064.3838127789113,47644135,1503104,1277904,0,4005.2935873767924,40448,136965,266487.4672457385,8414.07822428431,1503104,37.0,128.0,0.0001,-0.053566575,1.0,897.8573,0.017783001,1.2983224,0.01,0.008904889,40448,4.2275815,0.0015625000232830644,8.445536,136965,8414.077769770396,0.38116210408881745,2.3815612328578485e-06,3.3726068794613413e-05,5.275327645481116e-05,1.3894259938149037e-05,1.8491364200885605e-06,1.868583830270089e-06,4.1543588137718925e-05,6.238705387152384e-05,7.59282239968999e-05,8.210062154100663e-05,0.0003441642504190442,0.1024599718166927,0.01012276348729932,0.20289771973484844,0.0007672719001723852,1.3506759148573554e-05,0.0007314707969762282,0.06313326164177303,8.191055297618846e-05
1,152222.0,False,38,7fe6f_00000,2026-03-22_19-22-30,1774221750,4.785041332244873,197.30042958259583,8008,David_Laptop,127.0.0.1,197.30042958259583,38,5.013643002193584,2.2900224918916405e-05,5.013131150173506,0.46023018384278624,4.543331984397948,0.008704257590688078,82,0.0005547251785174012,414.2574547953931,0.41956921632184224,0.00011911653027528579,408,-154.6684078089893,-73.76546020805836,4004.0,-95.8623401003331,37.0,152222.0,1334.0,204.91,0.00018619092662483733,16.0,414.2574547953931,0.28736286898609253,815.5830883273262,4,0,4,40.44285714285714,78.91428571428571,0.00016054410183278874,0.0006447310098312039,4004.0,-95.8623401003331,152222.0,-95.8623401003331,4004.0,152222.0,4064.0999746511225,48919511,1543552,1275376,0,4005.2806515030243,40448,136965,266405.4656184705,8413.349656115552,1543552,38.0,128.0,0.0001,-0.108264565,1.0,669.1575,-0.10761154,1.29854,0.01,0.006745314,40448,4.111896,0.0015625000232830644,8.464965,136965,8413.348744663648,0.3805832360453575,2.4563498504840144e-06,3.138335406262917e-05,4.7978115271500814e-05,1.334709098206472e-05,1.9336679424390474e-06,1.8980097164002582e-06,3.990256517847374e-05,5.922005427937745e-05,6.736490522388489e-05,8.006975307560027e-05,0.00030941342508867837,0.10234705609752774,0.010076125855991281,0.20284623453561365,0.0007630381829096865,1.3459692227163234e-05,0.0007276040873215618,0.06278061802517952,8.150744595744295e-05
1,156230.0,False,39,7fe6f_00000,2026-03-22_19-22-34,1774221754,4.330280780792236,201.63071036338806,8008,David_Laptop,127.0.0.1,201.63071036338806,39,5.0067120301719505,2.2826222685820496e-05,5.006199802674478,0.4593558640020122,4.537311042552202,0.008671159015755495,77,0.0005547251785174012,581.3758971323217,0.4188839144074719,0.00011968564838744815,416,-224.51451220363379,-73.17614370584488,4008.0,-101.6997435900569,38.0,156230.0,1346.0,207.57,0.0001868989230524425,12.0,581.3758971323217,0.2879682819591835,816.568547173554,4,0,4,37.43333333333333,79.39999999999999,0.0001623652351177085,0.000635091881756685,4008.0,-101.6997435900569,156230.0,-101.6997435900569,4008.0,156230.0,4063.8189749046114,50194887,1584000,1275376,0,4005.307844987994,40448,136965,267740.1546693467,8457.458242017197,1584000,39.0,128.0,0.0001,-0.07064831,1.0,422.095,-0.15870829,1.3012073,0.01,0.005369695,40448,4.1172028,0.0015625000232830644,8.577829,136965,8457.457675164504,0.3789762586863833,2.3798000350875077e-06,3.40835359045235e-05,4.751145771161367e-05,1.3738522247196097e-05,1.979078986436942e-06,1.8639612072721583e-06,3.947640999269256e-05,5.652304145356348e-05,7.025222014861725e-05,7.488727019734672e-05,0.0003058172017706759,0.10239025253638426,0.010027779599568791,0.20156729019077826,0.0007621017985009602,1.3434097299024598e-05,0.0007234540492964946,0.062469307842758955,8.120137188118599e-05
1,160240.0,False,40,7fe6f_00000,2026-03-22_19-22-39,1774221759,4.210428953170776,205.84113931655884,8008,David_Laptop,127.0.0.1,205.84113931655884,40,4.998660389868895,2.2786958405641885e-05,4.998147343651216,0.45836150836276857,4.530300810128907,0.00862404242790643,80,0.0005547251785174012,422.5097508267335,0.41806697851362395,0.0001117788522659435,420,-196.30340429767966,-70.13411331176758,4010.0,-114.85197741905228,39.0,160240.0,1369.0,241.6,0.00017158709848561464,23.0,422.5097508267335,0.3227057790849358,821.9300070176657,4,0,4,34.56666666666666,79.55,0.0001515662191715425,0.0006028009059902899,4010.0,-114.85197741905228,160240.0,-114.85197741905228,4010.0,160240.0,4063.6607851555655,51478103,1624576,1283216,0,4005.354766538114,40576,136965,269500.9776260334,8513.565042653463,1624576,40.0,128.0,0.0001,-0.015267611,1.0,979.89636,0.013700727,1.2816044,0.01,0.005014876,40576,4.2299814,0.0015625000232830644,8.4581785,136965,8513.563147200819,0.37700842009584135,2.255410642907927e-06,3.039037341952783e-05,4.448226414895599e-05,1.2883735003151768e-05,1.8371872284678707e-06,1.833754189475986e-06,3.8883186227244244e-05,5.5503864810825145e-05,6.528850000319308e-05,7.174252250623835e-05,0.00028614850780386527,0.10219122601026248,0.009987202802982063,0.20021368228821243,0.0007576737827101167,1.3387756996109769e-05,0.0007203105061939787,0.06210939276649662,8.08223579669901e-05
1,164246.0,False,41,7fe6f_00000,2026-03-22_19-22-43,1774221763,4.552370071411133,210.39350938796997,8008,David_Laptop,127.0.0.1,210.39350938796997,41,4.994058770969169,2.272508775728493e-05,4.993544411215823,0.457549006282745,4.526564620025573,0.008572830004920904,80,0.0005547251785174012,516.8648611162523,0.41743020097748706,0.00011892314134887043,420,-196.30340429767966,-70.13411331176758,4006.0,-111.15839575484395,40.0,164246.0,1378.0,241.6,0.00018741338694891444,9.0,516.8648611162523,0.31811267101205887,827.1422158718887,4,0,4,49.1,80.54285714285713,0.00016453189553810785,0.0006501228079994559,4006.0,-111.15839575484395,164246.0,-111.15839575484395,4006.0,164246.0,4063.3341773040097,52747868,1664896,1269765,0,4005.3612188727325,40320,136965,269691.463474032,8521.823751837117,1664896,41.0,128.0,0.0001,-0.08067083,1.0,807.40466,0.08257104,1.291086,0.01,0.0064332574,40320,4.524017,0.0015625000232830644,8.908693,136965,8521.823296180704,0.37517838389658953,2.673767360170816e-06,3.231955865258056e-05,4.989283115990105e-05,1.4461472433398193e-05,1.8957001670338174e-06,2.0983634332641903e-06,4.0277757051872736e-05,5.877438729176699e-05,6.727911235436293e-05,7.688966483888852e-05,0.0003173276417374905,0.10202756374974263,0.009943863778178165,0.19894943146575492,0.0007534790450238613,1.3350881328907746e-05,0.0007160494025791204,0.06176570883939432,8.05191347401797e-05
1,168251.0,False,42,7fe6f_00000,2026-03-22_19-22-48,1774221768,4.327115535736084,214.72062492370605,8008,David_Laptop,127.0.0.1,214.72062492370605,42,4.987249414259193,2.265983578495357e-05,4.986734903106136,0.4578527642178049,4.519501881827157,0.00852432570426021,81,0.0005547251785174012,456.8394452615601,0.4166017492174646,0.00011421427419452672,426,-219.80846932530403,-73.32914501428604,4005.0,-131.24960092734545,41.0,168251.0,1393.0,289.93,0.00017374666879523836,15.0,456.8394452615601,0.38318328696768733,828.5536801423856,4,0,4,23.366666666666664,81.23333333333333,0.00015570444658790652,0.000616255452814047,4005.0,-131.24960092734545,168251.0,-131.24960092734545,4005.0,168251.0,4063.0608355309696,54023244,1705344,1275376,0,4005.357606684005,40448,136965,270880.70991175325,8561.106769726983,1705344,42.0,128.0,0.0001,-0.21770835,1.0,1014.8852,-0.0643969,1.2713236,0.01,0.0070406436,40448,3.9802175,0.0015625000232830644,8.114634,136965,8561.106433195224,0.3735101140597754,2.366422294438539e-06,3.1442530932990486e-05,4.595075624604231e-05,1.3380626782523744e-05,1.7519171704750651e-06,1.8715779476204607e-06,3.8977304260484005e-05,5.914006417448059e-05,6.628455406211993e-05,7.242063121657471e-05,0.00029227410761417097,0.10189797511318296,0.009927719139010336,0.19775617614997984,0.0007493542549276743,1.3299375468313561e-05,0.0007126199078591735,0.06145061675102034,8.013894313647793e-05
1,172259.0,False,43,7fe6f_00000,2026-03-22_19-22-52,1774221772,4.306226968765259,219.0268518924713,8008,David_Laptop,127.0.0.1,219.0268518924713,43,4.980353056114634,2.256823729090742e-05,4.979839385076415,0.45696624257873847,4.513542695006242,0.008477373444253408,65,0.0005547251785174012,379.4260951823703,0.4158358029746334,0.00011314854991679668,426,-211.719201490283,-70.76124384999275,4008.0,-114.82287578191608,42.0,172259.0,1414.0,238.4,0.00017984777662761689,21.0,379.4260951823703,0.3081521259620786,834.5330031771114,4,0,4,22.46666666666667,81.18333333333332,0.00015824067173922482,0.00062951222614539,4008.0,-114.82287578191608,172259.0,-114.82287578191608,4008.0,172259.0,4062.87022717566,55301148,1745792,1277904,0,4005.384030617165,40448,136965,272092.08408811403,8600.057533293488,1745792,43.0,128.0,0.0001,-0.19150805,1.0,1289.0646,-0.001890156,1.2877282,0.01,0.008089779,40448,4.4465194,0.0015625000232830644,8.922547,136965,8600.055887168113,0.3719186509181385,2.3337005115407887e-06,3.1033572583055574e-05,4.702042310194769e-05,1.3860738436048772e-05,1.907361022269929e-06,1.8444712797978828e-06,3.937320806187316e-05,5.912735049246957e-05,6.806030107624667e-05,7.54973470906067e-05,0.0003003170238046483,0.1018901433640498,0.00988796194914343,0.1965247163909294,0.000745867713785842,1.3262382444621788e-05,0.0007118977109776686,0.06114682358038042,7.990355568660996e-05
1,176269.0,False,44,7fe6f_00000,2026-03-22_19-22-56,1774221776,4.2402870655059814,223.2671389579773,8008,David_Laptop,127.0.0.1,223.2671389579773,44,4.972863770551175,2.2481554812259706e-05,4.972349787222592,0.4561367111558019,4.5069238440576,0.008438149709733387,65,0.0005547251785174012,550.4638763467353,0.41516545169384456,0.0001229833187139928,422,-211.719201490283,-37.76407171227038,4010.0,-110.18000255420804,43.0,176269.0,1423.0,250.66,0.00018454627875911847,9.0,550.4638763467353,0.3258632329525426,839.0610491365943,4,0,4,24.633333333333336,81.28333333333335,0.00016474770947172204,0.0006489440240281421,4010.0,-110.18000255420804,176269.0,-110.18000255420804,4010.0,176269.0,4062.5815249039038,56575892,1786240,1274744,0,4005.430190310993,40448,136965,273438.60826004646,8644.4887934804,1786240,44.0,128.0,0.0001,0.048914373,1.0,331.9471,-0.12293989,1.2610102,0.01,0.005320926,40448,3.913803,0.0015625000232830644,8.098689,136965,8644.488576386198,0.3706858194063387,2.4412588814930435e-06,3.7244047129868284e-05,4.7427876037221895e-05,1.4413724042550486e-05,1.8062692110460083e-06,1.8834895678241612e-06,4.062329620184457e-05,5.7630765376535325e-05,6.773336511123364e-05,7.838852522502247e-05,0.00031320519659789974,0.10186124993441903,0.009839535328491312,0.19560116222528035,0.0007420240350705466,1.3215761603328436e-05,0.0007074317366068445,0.0609289223460237,7.952352215606336e-05
