num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/sample,env_runners/env_reset_timer,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_max,env_runners/num_episodes,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss,learners/default_policy/entropy,learners/default_policy/weights_seq_no,learners/default_policy/vf_explained_var,learners/default_policy/curr_kl_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/total_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate 
1,324425.0,False,81,e4c3d_00000,2026-03-22_19-43-39,1774223019,3.7387020587921143,435.54470682144165,27124,David_Laptop,127.0.0.1,435.54470682144165,81,4.9359482287360406,2.4261159570987958e-05,4.935271688575187,0.4728879900007303,4.454558787561108,0.006718764859577139,4006.0,0.0001689791681209136,0.43640354005077797,0.00045205012429505587,0.5305431149573997,-160.74524511924014,80.0,0.00011097562220673846,526.0810275022328,526.0810275022328,12.858614208176732,418.81,1519.0,324425.0,432,10.0,174,-189.46353978663683,950.34286982156,4,0,4,23.583333333333332,88.58333333333333,-160.74524511924014,324425.0,0.00015331119423819277,4006.0,4006.0,324425.0,0.0005880469140195229,-160.74524511924014,4004.7051405298907,136965,0,1270080,3274880,40320,4052.8347929690403,103360752,303357.03690515476,9628.712152361755,40320,0.01,930.2843,136965,0.0001,6.3661957,1.1845375,81.0,-0.091623664,7.324219041038305e-05,0.009575675,-0.12868154,3274880,3.0425713,1.0,128.0,9628.739801649639,0.32654572883483296,4.623493968001615e-05,3.000997540094083e-05,1.854433013261786e-06,1.2745947416779936e-05,2.231041900212669e-06,3.852635807379869e-05,1.8020251958489029e-06,0.0002726515952172252,5.47957238803666e-05,7.245780898338045e-05,6.48626501297022e-05,0.0006178309471643349,1.1963561369966946e-05,5.7144315688150636e-05,0.0005218205049391459,0.11238756507607607,0.1639235623284974,0.03987161917243931,0.008557696387324473
1,328430.0,False,82,e4c3d_00000,2026-03-22_19-43-43,1774223023,3.768794298171997,439.31350111961365,27124,David_Laptop,127.0.0.1,439.31350111961365,82,4.924184574447274,2.4202544719731984e-05,4.92350935069194,0.47180786310394024,4.4439148296875715,0.0066857352126352175,4005.0,0.00016540084256586293,0.43524177164839356,0.00045205012429505587,0.5174089619982988,-157.19819598780944,81.0,0.00011008943117831436,554.5145224472833,554.5145224472833,42.01183778978884,403.49,1530.0,328430.0,434,11.0,190,-189.46353978663683,955.740608335364,4,0,4,24.68,88.61999999999999,-157.19819598780944,328430.0,0.00015065892060951337,4005.0,4005.0,328430.0,0.0005861192692815981,-157.19819598780944,4004.708089124592,136965,0,1270080,3315200,40320,4052.62644503935,104630832,304916.26649126277,9678.293883905453,40320,0.01,795.5618,136965,0.0001,5.6626053,1.1498258,82.0,-0.105165124,7.324219041038305e-05,0.006186936,-0.023005094,3315200,2.7968001,1.0,128.0,9678.322416629308,0.3252229685462431,4.5399370140831075e-05,2.9886366441057773e-05,1.7253244267292726e-06,1.2620252608778279e-05,2.1940667231072064e-06,3.8551204175964456e-05,1.7310737458397127e-06,0.0002725527113779975,5.4589065469687914e-05,7.082127871392034e-05,6.557039161273043e-05,0.000614509637328388,1.1927926395884718e-05,5.6953871939931446e-05,0.0005193133007420413,0.11214119842602645,0.1630147857061277,0.039746805983677386,0.008524574421236617
1,332435.0,False,83,e4c3d_00000,2026-03-22_19-43-47,1774223027,3.4934723377227783,442.8069734573364,27124,David_Laptop,127.0.0.1,442.8069734573364,83,4.909793644703815,2.411751697555047e-05,4.909119527182625,0.470445265473518,4.430915297390976,0.0066626698633432445,4005.0,0.00016416739738112052,0.4340466771826895,0.00045205012429505587,0.493314474937506,-143.2827799237706,82.0,0.00011123993155179645,478.8255225242177,478.8255225242177,42.01183778978884,395.75,1541.0,332435.0,434,11.0,190,-189.17219765484333,961.2438950775486,4,0,4,21.359999999999996,88.67999999999999,-143.2827799237706,332435.0,0.0001484389079829308,4005.0,4005.0,332435.0,0.0005784979483278705,-143.2827799237706,4004.711008233346,136965,0,1270080,3355520,40320,4052.4201805889566,105900912,307757.27658213186,9768.564812351042,40320,0.01,1367.0276,136965,0.0001,7.045878,1.1905638,83.0,-0.20431602,7.324219041038305e-05,0.008471943,0.010093298,3355520,3.5211272,1.0,128.0,9768.59119887452,0.3237714008605129,4.3579334832632375e-05,2.9615366656857037e-05,1.7167578499345608e-06,1.2458551397260155e-05,2.200530228300562e-06,3.77193476097345e-05,1.7417540450810022e-06,0.00026800954881324305,5.3930049615381845e-05,7.091850766044951e-05,6.354601919445446e-05,0.0006112395430561679,1.1893644286698152e-05,5.673433355729837e-05,0.0005168521699109652,0.1118537894394924,0.1620581948520951,0.03958483392422739,0.008488713677044516
1,336442.0,False,84,e4c3d_00000,2026-03-22_19-43-50,1774223030,3.5647644996643066,446.37173795700073,27124,David_Laptop,127.0.0.1,446.37173795700073,84,4.896201415255297,2.4002345093527564e-05,4.895530388911793,0.46909826081924366,4.418708449416782,0.006633188164660936,4007.0,0.0001723125001604371,0.4328751174099161,0.00045205012429505587,0.49365753697697073,-137.71164996122943,83.0,0.00010982453346868187,558.5205281737625,558.5205281737625,42.01183778978884,403.89,1550.0,336442.0,434,9.0,238,-184.33139130100608,970.253524619584,4,0,4,22.08,88.56,-137.71164996122943,336442.0,0.0001491472873548262,4007.0,4007.0,336442.0,0.0005773508750482497,-137.71164996122943,4004.733898151013,136965,0,1270080,3395840,40320,4052.215978783067,107170992,310122.57089162077,9843.72908259103,40320,0.01,1213.9137,136965,0.0001,6.0370164,1.2071557,84.0,-0.06960237,7.324219041038305e-05,0.0063578445,0.08644523,3395840,3.0928822,1.0,128.0,9843.751896722031,0.3223365348519872,4.319794599516919e-05,3.0450847371844623e-05,1.7458189396068263e-06,1.2502716675148822e-05,2.169970308085143e-06,3.7877122946086556e-05,1.7438046752439832e-06,0.00026707212471887296,5.371693139805434e-05,7.080485361390166e-05,6.441925231987637e-05,0.0006078121506082226,1.185670613991319e-05,5.661498897640555e-05,0.0005146346462350079,0.11158153454785401,0.16111538890496793,0.03941112458494643,0.008451757540864396
1,340447.0,False,85,e4c3d_00000,2026-03-22_19-43-54,1774223034,3.621220827102661,449.9929587841034,27124,David_Laptop,127.0.0.1,449.9929587841034,85,4.8833034181033526,2.38933214759377e-05,4.882635534024055,0.46775978120994716,4.4071925699235655,0.006598700283346384,4005.0,0.0001633047716504294,0.4316987719858234,0.00045205012429505587,0.4876310700457543,-128.77570790326223,84.0,0.00010974787340291089,508.6199077232314,508.6199077232314,42.238130174577236,402.44,1562.0,340447.0,430,12.0,238,-167.4304177686572,977.6364046196602,4,0,4,20.883333333333336,88.64999999999999,-128.77570790326223,340447.0,0.00014866705300323175,4005.0,4005.0,340447.0,0.0005751312370530239,-128.77570790326223,4004.736559169503,136965,0,1270080,3436160,40320,4052.0138189952363,108441072,312066.4596454136,9905.510777039353,40320,0.01,1490.2473,136965,0.0001,7.2784805,1.1921598,85.0,-0.12831748,7.324219041038305e-05,0.0069837286,0.10886528,3436160,3.7361846,1.0,128.0,9905.53484040445,0.3220001565013772,4.331102294440063e-05,2.995517474674983e-05,1.7179531546742154e-06,1.2492138198730414e-05,2.1909722109939805e-06,3.76270720112639e-05,1.7301365598069352e-06,0.00026430680546110364,5.379933664593624e-05,6.996707291683914e-05,6.59256340275171e-05,0.0006046390291033325,1.1888137892381626e-05,5.65918374005453e-05,0.000512631299257793,0.11129574820476627,0.16125021501604164,0.03926879534009314,0.008416798964472633
1,344455.0,False,86,e4c3d_00000,2026-03-22_19-43-57,1774223037,3.4889190196990967,453.4818778038025,27124,David_Laptop,127.0.0.1,453.4818778038025,86,4.869203695921908,2.3810384792426415e-05,4.868537663680408,0.46649132339610483,4.394397811220481,0.006569811281270317,4008.0,0.00016485664304096516,0.4305523185160587,0.00045205012429505587,0.500485867112875,-133.2959141721204,85.0,0.0001083504918204349,543.1986223921642,543.1986223921642,42.238130174577236,412.97,1569.0,344455.0,432,7.0,238,-165.81700259633362,983.7663935393264,4,0,4,21.8,88.675,-133.2959141721204,344455.0,0.00015107447489232814,4008.0,4008.0,344455.0,0.0005798492779817054,-133.2959141721204,4004.769193577808,136965,0,1269765,3476480,40320,4051.803680805284,109710837,314585.1101263087,9985.67899778345,40320,0.01,673.72485,136965,0.0001,5.9036436,1.1966436,86.0,-0.07691777,7.324219041038305e-05,0.0061659114,-0.15472177,3476480,2.785134,1.0,128.0,9985.700445429165,0.3206062569342306,4.4512671126360496e-05,2.981087548381431e-05,2.0007103641846808e-06,1.254859388162274e-05,2.1750449868987395e-06,3.830868948545091e-05,1.753940170994792e-06,0.00026675130712114706,5.4971497576371916e-05,7.167061748967788e-05,6.415952760686042e-05,0.000601190637639995,1.1857257183533225e-05,5.6425917415724324e-05,0.0005101159863560525,0.11101155372245439,0.16031290786508431,0.03913173638787751,0.008391233972861073
1,348461.0,False,87,e4c3d_00000,2026-03-22_19-44-01,1774223041,3.574554681777954,457.05643248558044,27124,David_Laptop,127.0.0.1,457.05643248558044,87,4.8561246819634585,2.3703280777847563e-05,4.8554618540459975,0.4652119891660962,4.382643328108332,0.006533892165871428,4006.0,0.0001655776740554153,0.4294330183302549,0.00045205012429505587,0.4978832530323416,-139.44699114188552,86.0,0.00010830395704347225,544.4805302150244,544.4805302150244,42.238130174577236,411.23,1579.0,348461.0,432,10.0,275,-163.67836064472795,991.7476691323395,4,0,4,23.46666666666667,88.76666666666665,-139.44699114188552,348461.0,0.0001529558394112055,4006.0,4006.0,348461.0,0.0005824766152317813,-139.44699114188552,4004.78150164203,136965,0,1270080,3516800,40320,4051.6056439972313,110980917,316521.136581663,10047.196433067977,40320,0.01,1251.035,136965,0.0001,6.0621195,1.1572185,87.0,-0.12406278,7.324219041038305e-05,0.005929867,0.16458622,3516800,3.1840744,1.0,128.0,10047.219039154665,0.31923844536795254,4.471281613858458e-05,3.063889405606121e-05,2.1478184806364763e-06,1.27450605619181e-05,2.4093822073723672e-06,3.853974609784948e-05,1.7535977975316428e-06,0.0002711571853979106,5.383307963621106e-05,7.081039881815062e-05,6.416198013138348e-05,0.000597994729422944,1.1819686392625075e-05,5.622465984147495e-05,0.0005081448247144855,0.11073742518409335,0.1594180957840584,0.03897646602741694,0.008356303635904854
1,352466.0,False,88,e4c3d_00000,2026-03-22_19-44-05,1774223045,3.7321407794952393,460.7885732650757,27124,David_Laptop,127.0.0.1,460.7885732650757,88,4.8448161271419705,2.359624663164679e-05,4.844156027501927,0.46394863527355124,4.37263495982981,0.006505271246733215,4005.0,0.00016623832655042342,0.428281558394782,0.00045205012429505587,0.4895613699266687,-141.78533521147446,87.0,0.0001071237587760438,513.7033887140311,513.7033887140311,-124.66334116272628,403.64,1590.0,352466.0,432,11.0,225,-163.67836064472795,997.9188134137898,4,0,4,23.72,89.19999999999999,-141.78533521147446,352466.0,0.00014757176676955945,4005.0,4005.0,352466.0,0.0005741331275428657,-141.78533521147446,4004.78368662561,136965,0,1270080,3557120,40320,4051.409587557259,112250997,317609.0864231659,10081.859362135474,40320,0.01,767.32007,136965,0.0001,5.0196238,1.1905042,88.0,-0.085549474,7.324219041038305e-05,0.008018867,-0.16281901,3557120,2.3350885,1.0,128.0,10081.809049503056,0.31900398191447055,4.314193709396098e-05,2.959886738591202e-05,1.7061868956647327e-06,1.2481101137108192e-05,2.255369146855739e-06,3.7521169973685736e-05,1.725798736518843e-06,0.00026659584831230783,5.3429665131388294e-05,6.944978439888179e-05,6.336509454636522e-05,0.0005948867807144753,1.1784488996548556e-05,5.600041348845253e-05,0.0005061933793459468,0.11049970593136699,0.15961378882296734,0.03882658936837611,0.008322284599612623
1,356472.0,False,89,e4c3d_00000,2026-03-22_19-44-08,1774223048,3.649625539779663,464.43819880485535,27124,David_Laptop,127.0.0.1,464.43819880485535,89,4.832762291872887,2.3501281746514232e-05,4.832104031227908,0.46276162792195036,4.361807044231601,0.006473355536294408,4006.0,0.00016411669391327223,0.42717182356227373,0.00045205012429505587,0.4918120509106666,-125.44421076718717,88.0,0.00010855124229854836,521.666858107955,521.666858107955,49.32751430757344,404.83,1600.0,356472.0,431,10.0,225,-154.78203055262566,1001.3299217695986,4,0,4,17.5,89.08000000000001,-125.44421076718717,356472.0,0.0001484292982346418,4006.0,4006.0,356472.0,0.0005760810676895341,-125.44421076718717,4004.7958497593536,136965,0,1270080,3597440,40320,4051.215491681686,113521077,319054.92843556614,10127.736152507954,40320,0.01,828.13947,136965,0.0001,5.2655683,1.2032354,89.0,-0.041248202,7.324219041038305e-05,0.007803646,-0.03708194,3597440,2.5836704,1.0,128.0,10127.757559519014,0.3176004030975192,4.3634659157048784e-05,2.9323489171420344e-05,1.7077126573836263e-06,1.2568834065024013e-05,2.2395293503279117e-06,3.81279625451209e-05,1.740572499735185e-06,0.0002655666764303361,5.4532983251789015e-05,7.104891432911524e-05,6.359741195119574e-05,0.0005917619157842082,1.1752642433123064e-05,5.5757408274902745e-05,0.0005037414444715571,0.11023524887415348,0.1586765109364507,0.03866424947438592,0.008292239755743011
1,360476.0,False,90,e4c3d_00000,2026-03-22_19-44-12,1774223052,3.6177258491516113,468.05592465400696,27124,David_Laptop,127.0.0.1,468.05592465400696,90,4.820495120954397,2.3467266967102604e-05,4.819835691918548,0.461625256643354,4.350705405788678,0.006447988981503848,4004.0,0.0001688633747341904,0.4261617403263044,0.00045205012429505587,0.47338617996312676,-109.95961111640558,89.0,0.00011222850798531307,480.5115586112314,480.5115586112314,54.15756107121706,388.4,1612.0,360476.0,428,12.0,281,-162.03527997247875,1005.7240426435034,4,0,4,21.860000000000003,88.92,-109.95961111640558,360476.0,0.00015143931160642178,4004.0,4004.0,360476.0,0.000587419645130873,-109.95961111640558,4004.78789126176,136965,0,1270080,3637760,40320,4051.0233367648693,114791157,320557.82616887084,10175.495788195543,40320,0.01,1373.3701,136965,0.0001,5.7213783,1.1768115,90.0,-0.042932987,7.324219041038305e-05,0.0067296773,-0.012841765,3637760,2.8360798,1.0,128.0,10175.520816405226,0.3162610320689295,4.457337713976923e-05,3.034217505004062e-05,1.7126127991666807e-06,1.2710330272468129e-05,2.3022471739128496e-06,3.846975792099897e-05,1.843177243653239e-06,0.0002722014425609972,5.432407278843663e-05,7.298404621725713e-05,6.4680953855773e-05,0.0005888392949845562,1.172311667886725e-05,5.552183431571415e-05,0.0005014390264052634,0.10998634038332405,0.15776760382677607,0.03852399198028818,0.008259813356188169
1,364480.0,False,91,e4c3d_00000,2026-03-22_19-44-16,1774223056,3.775614023208618,471.8315386772156,27124,David_Laptop,127.0.0.1,471.8315386772156,91,4.809920241743427,2.338559662660228e-05,4.809263278999099,0.4607117980783582,4.341086683731724,0.00641096809006345,4004.0,0.00017224693580812484,0.4253959241725602,0.00045205012429505587,0.43179168698377907,-121.92933611329644,90.0,0.0001240823405450021,483.1952407435866,483.1952407435866,54.15756107121706,343.67,1624.0,364480.0,430,12.0,105,-174.87484531104565,1009.2344242313792,4,0,4,23.333333333333332,88.93333333333334,-121.92933611329644,364480.0,0.00018319064270370846,4004.0,4004.0,364480.0,0.0005975399574828244,-121.92933611329644,4004.780012349142,136965,0,1270080,3678080,40320,4050.833103397221,116061237,320990.30943266075,10189.273872807014,40320,0.01,1058.6312,136965,0.0001,7.0591316,1.1624129,91.0,-0.04780972,7.324219041038305e-05,0.009538647,-0.057176076,3678080,3.460766,1.0,128.0,10189.295238670788,0.31635987175114144,4.489889824426028e-05,4.3288473805371574e-05,1.7195161945667454e-06,1.268745080185317e-05,2.248703666001591e-06,3.8224706067032524e-05,1.791801901943581e-06,0.0002809379450267962,5.449308822537032e-05,7.250517671415955e-05,6.429028937337213e-05,0.0005860239033151376,1.1699883899534517e-05,5.5394614574947294e-05,0.0004997446334816515,0.10975366998081326,0.158290202784409,0.03836837205803882,0.008231453223510939
1,368488.0,False,92,e4c3d_00000,2026-03-22_19-44-19,1774223059,3.613762617111206,475.4453012943268,27124,David_Laptop,127.0.0.1,475.4453012943268,92,4.797813231328006,2.3285739352371933e-05,4.797158385208647,0.4594714330955467,4.33025729289082,0.006380771407786962,4008.0,0.00016547002101028534,0.42431573692967967,0.00045205012429505587,0.45789734096266327,-140.84643100611865,91.0,0.00010906049499413494,585.9110399932156,585.9110399932156,54.15756107121706,357.02,1632.0,368488.0,430,8.0,105,-177.09984655305743,1012.0552764650794,4,0,4,20.68,88.8,-140.84643100611865,368488.0,0.00015039774696349115,4008.0,4008.0,368488.0,0.000579962330167484,-140.84643100611865,4004.8122122256505,136965,0,1270080,3718400,40320,4050.6447723632486,117331317,322429.4351157488,10235.003439306765,40320,0.01,1171.4363,136965,0.0001,6.6815734,1.123707,92.0,-0.15102029,7.324219041038305e-05,0.008805952,0.11006803,3718400,3.439618,1.0,128.0,10235.026443127663,0.31508553403162576,4.37875643696014e-05,3.0419339260252613e-05,1.7578725993455682e-06,1.2520191138552072e-05,2.161155420474078e-06,3.8162917489602635e-05,1.867897516435164e-06,0.0002692502021744874,5.453925261420671e-05,7.126949740223797e-05,6.348460918514259e-05,0.0005829406679651361,1.1670885730614589e-05,5.521566546386674e-05,0.0004975931878629251,0.10950414228060613,0.15740238675705212,0.038268522335713866,0.00820267569031518
1,372492.0,False,93,e4c3d_00000,2026-03-22_19-44-23,1774223063,3.724453926086426,479.1697552204132,27124,David_Laptop,127.0.0.1,479.1697552204132,93,4.786955724014242,2.319988191402552e-05,4.786302464353218,0.4583704387642697,4.320525785961479,0.006362071692594306,4004.0,0.0001772379843843887,0.42333873655954435,0.00045205012429505587,0.5147978300368413,-164.87471246223896,92.0,0.0001150467782454413,465.134308089433,465.134308089433,-110.02799100987613,408.21,1644.0,372492.0,435,12.0,105,-200.53788794577122,1016.3454954518799,4,0,4,19.979999999999997,88.86,-164.87471246223896,372492.0,0.0001548194693362103,4004.0,4004.0,372492.0,0.000601153157989613,-164.87471246223896,4004.8040901033937,136965,0,1270080,3758720,40320,4050.4583246396164,118601397,323260.02333665907,10261.4145049295,40320,0.01,1896.8271,136965,0.0001,7.325161,1.1796427,93.0,-0.05578077,7.324219041038305e-05,0.012640511,-0.010727007,3758720,3.6400578,1.0,128.0,10261.437048131005,0.31378226868981546,4.6780261585444064e-05,3.0548477470546546e-05,1.8359703346386777e-06,1.324306634148184e-05,2.413582815833919e-06,3.964292622529298e-05,1.8556159592733386e-06,0.0002814375474115972,5.558561428295484e-05,7.339163337496579e-05,6.497113992201863e-05,0.0005803682593103657,1.1642177543383859e-05,5.5157510242481364e-05,0.0004958602562308804,0.10925440285657925,0.15650203889225225,0.03815233910902292,0.008172214932577205
1,376499.0,False,94,e4c3d_00000,2026-03-22_19-44-27,1774223067,3.8161535263061523,482.98590874671936,27124,David_Laptop,127.0.0.1,482.98590874671936,94,4.777083196775234,2.3103884130456363e-05,4.776431930710018,0.45739873237587786,4.311659348101112,0.0063343399753689085,4007.0,0.0001762973866001323,0.42236019919432477,0.00045205012429505587,0.47156854406930504,-155.03277696538717,93.0,0.00011459273492976225,552.471732776929,552.471732776929,60.29391621053219,380.26,1653.0,376499.0,435,9.0,105,-200.53788794577122,1018.9022918267399,4,0,4,17.683333333333334,88.7,-155.03277696538717,376499.0,0.00015545266984448125,4007.0,4007.0,376499.0,0.0006069361834453908,-155.03277696538717,4004.82604920236,136965,0,1270080,3799040,40320,4050.2737413932205,119871477,323674.0060428634,10274.596865013982,40320,0.01,576.6693,136965,0.0001,6.785944,1.1684909,94.0,0.013497949,7.324219041038305e-05,0.005923467,-0.057360873,3799040,3.3239262,1.0,128.0,10274.616756233043,0.31362705100014987,4.656059817496512e-05,3.1515819834284965e-05,1.874489218207486e-06,1.313062276504503e-05,2.3215838376767256e-06,3.998755504041025e-05,1.8175233074636905e-06,0.00028592721584312343,5.542846937400987e-05,7.387686532118051e-05,6.61303966210595e-05,0.0005773895761092946,1.1611754094490014e-05,5.493093412230724e-05,0.0004940016539904366,0.10902923682725213,0.15676067250583972,0.0379964847191618,0.008147491783040792
1,380503.0,False,95,e4c3d_00000,2026-03-22_19-44-31,1774223071,3.8201777935028076,486.80608654022217,27124,David_Laptop,127.0.0.1,486.80608654022217,95,4.7674034368052505,2.324284577820791e-05,4.766751494400662,0.4563346650540803,4.303070508616764,0.006311861571295969,4004.0,0.0001645738369580326,0.42128095120306913,0.00045205012429505587,0.4017394889332354,-135.53199735417962,94.0,0.00011131641560659478,472.12834387736194,472.12834387736194,60.29391621053219,324.09,1669.0,380503.0,435,16.0,64,-200.53788794577122,1020.224364375344,4,0,4,26.5,88.8,-135.53199735417962,380503.0,0.00014919804600088056,4004.0,4004.0,380503.0,0.0005768244240882334,-135.53199735417962,4004.8177887103366,136965,0,1275376,3839488,40448,4050.1310039792884,121146853,324062.2194020112,10286.48014894372,40448,0.01,1821.2816,136965,0.0001,7.5466876,1.121151,95.0,-0.03759551,7.324219041038305e-05,0.0067339633,0.05180613,3839488,3.8139389,1.0,128.0,10286.385497059853,0.31242991449188023,4.348119952701654e-05,3.0114270156107002e-05,1.7070337660379954e-06,1.262094401908909e-05,2.2320767484377205e-06,3.818600722990598e-05,1.763045306166193e-06,0.00026699076596045217,5.357285545758606e-05,7.093647022875201e-05,6.361657012247619e-05,0.0005750366796218595,1.1585639567155953e-05,5.477562545288812e-05,0.0004919016404492419,0.10883627445811356,0.155923327783689,0.03785592686837679,0.00812871786417976
1,384511.0,False,96,e4c3d_00000,2026-03-22_19-44-34,1774223074,3.5033750534057617,490.30946159362793,27124,David_Laptop,127.0.0.1,490.30946159362793,96,4.75467895743842,2.316141730606111e-05,4.754028437459811,0.4551791664059286,4.291529866527341,0.006289640957335803,4008.0,0.00016254154561545742,0.42021104744088467,0.00045205012429505587,0.43365475001744924,-147.41943208571524,95.0,0.00010811429808485454,550.6919717993846,550.6919717993846,60.29391621053219,353.03,1677.0,384511.0,438,8.0,64,-227.50650516152382,1021.5579039855668,4,0,4,21.780000000000005,88.94000000000001,-147.41943208571524,384511.0,0.00015042126999650945,4008.0,4008.0,384511.0,0.000577238960660042,-147.41943208571524,4004.849610823233,136965,0,1270080,3879808,40320,4049.949693939496,122416933,325869.71518711455,10343.873666874408,40320,0.01,877.5032,136965,0.0001,7.809289,1.115163,96.0,-0.017144084,7.324219041038305e-05,0.008130111,-0.05208484,3879808,3.8414083,1.0,128.0,10343.916581917181,0.3110776263485558,4.4762491205361e-05,2.9896585477777364e-05,1.713353802681236e-06,1.248121644940921e-05,2.170094627503591e-06,3.7759777319724594e-05,1.7344211667781823e-06,0.0002673853310597672,5.340592311715582e-05,7.151858985105178e-05,6.445710373394744e-05,0.0005718863139968721,1.1558780356714648e-05,5.455487052414535e-05,0.0004896226255205605,0.1085643317135789,0.15502030350716975,0.037721730601240774,0.008094531686793176
1,388516.0,False,97,e4c3d_00000,2026-03-22_19-44-38,1774223078,3.6200382709503174,493.92949986457825,27124,David_Laptop,127.0.0.1,493.92949986457825,97,4.743225350865539,2.307280305771983e-05,4.742576424086567,0.4540379677383847,4.281248615862977,0.006264226546787194,4005.0,0.00016490665581582722,0.4191771102160538,0.00045205012429505587,0.4679319059336558,-156.47649867752568,96.0,0.00011062283279612251,480.1209222017334,480.1209222017334,-99.62642781436443,385.38,1688.0,388516.0,438,11.0,64,-227.50650516152382,1027.3467622727371,4,0,4,21.7,88.97999999999999,-156.47649867752568,388516.0,0.0001512428039087772,4005.0,4005.0,388516.0,0.0005854373517602555,-156.47649867752568,4004.8511147150007,136965,0,1270080,3920128,40320,4049.770197000101,123687013,327046.9954562567,10381.30498937096,40320,0.01,637.54944,136965,0.0001,5.7299786,1.1237814,97.0,0.08094394,7.324219041038305e-05,0.009074247,-0.19402115,3920128,2.6597311,1.0,128.0,10381.348703513288,0.3108265290845911,4.488198978654571e-05,3.091981770380089e-05,1.7648654865720469e-06,1.255014302716185e-05,2.208710889006241e-06,3.8517264363028116e-05,1.7758926243301581e-06,0.00027168983875611375,5.4369988519056725e-05,7.191633584438779e-05,6.533544938294498e-05,0.0005691904494282993,1.1525195505842393e-05,5.4398325945095035e-05,0.0004878944001050055,0.10832401339888989,0.15520242047065294,0.037562155297036055,0.008068488366552695
